"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
121,"1","2025-06-26T13:01:58.918577Z",115,"[{""start"":18,""end"":24,""text"":""227.81"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":63,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":103,""end"":109,""text"":""672.19"",""labels"":[""BALANCE""]},{""start"":99,""end"":102,""text"":""AED"",""labels"":[""CURRENCY""]}]",49.058,"Dear Customer AED 227.81 was debited from your account ****0535. Your available account balance is AED 672.19","2025-06-26T13:01:58.918606Z"
122,"1","2025-06-26T13:02:23.589534Z",116,"[{""start"":18,""end"":24,""text"":""350.00"",""labels"":[""AMOUNT""]},{""start"":55,""end"":63,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":103,""end"":110,""text"":""2000.72"",""labels"":[""BALANCE""]},{""start"":99,""end"":102,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]}]",22.936,"Dear Customer AED 350.00 was debited from your account ****0535. Your available account balance is AED 2000.72","2025-06-26T13:02:23.589556Z"
123,"1","2025-06-26T13:02:43.355600Z",117,"[{""start"":18,""end"":24,""text"":""270.53"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":99,""end"":105,""text"":""775.60"",""labels"":[""BALANCE""]},{""start"":55,""end"":59,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]}]",17.486,"Dear Customer AED 270.53 was debited from your account *535. Your available account balance is AED 775.60","2025-06-26T13:02:43.355620Z"
124,"1","2025-06-26T13:03:08.266761Z",118,"[{""start"":19,""end"":26,""text"":""1000.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":106,""end"":109,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":61,""end"":93,""text"":""HEALTH LINE MEDICAL ABU DHABI AE"",""labels"":[""LOCATION""]},{""start"":110,""end"":116,""text"":""314.12"",""labels"":[""BALANCE""]},{""start"":49,""end"":58,""text"":""****0535 "",""labels"":[""ACCOUNT_NUMBER""]},{""start"":27,""end"":34,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]}]",23.182,"Transaction of AED 1000.00 debited from your a/c ****0535 at HEALTH LINE MEDICAL ABU DHABI AE. Avl Bal is AED 314.12","2025-06-26T13:03:08.266785Z"
125,"1","2025-06-26T13:03:36.038967Z",119,"[{""start"":18,""end"":24,""text"":""500.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":59,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":106,""text"":""1081.07"",""labels"":[""BALANCE""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]}]",24.125,"Dear Customer AED 500.00 was debited from your account *535. Your available account balance is AED 1081.07","2025-06-26T13:03:36.038988Z"
126,"1","2025-06-26T13:04:10.681476Z",120,"[{""start"":18,""end"":25,""text"":""2000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":96,""end"":99,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":100,""end"":108,""text"":""25000.61"",""labels"":[""BALANCE""]},{""start"":56,""end"":60,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":30,""end"":37,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]}]",32.604,"Dear Customer AED 2000.00 was debited from your account *535. Your available account balance is AED 25000.61","2025-06-26T13:04:10.681500Z"
127,"1","2025-06-26T13:04:34.624647Z",121,"[{""start"":18,""end"":24,""text"":""200.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":59,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":103,""text"":""1.00"",""labels"":[""BALANCE""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]}]",16.172,"Dear Customer AED 200.00 was debited from your account *535. Your available account balance is AED 1.00","2025-06-26T13:04:34.624665Z"
128,"1","2025-06-26T13:04:52.348607Z",122,"[{""start"":18,""end"":24,""text"":""500.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":63,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":103,""end"":110,""text"":""1438.18"",""labels"":[""BALANCE""]},{""start"":99,""end"":102,""text"":""AED"",""labels"":[""CURRENCY""]}]",16.082,"Dear Customer AED 500.00 was debited from your account ****0535. Your available account balance is AED 1438.18","2025-06-26T13:04:52.348633Z"
129,"1","2025-06-26T13:05:19.266000Z",123,"[{""start"":19,""end"":24,""text"":""47.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":55,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":112,""end"":117,""text"":""46.50"",""labels"":[""BALANCE""]},{""start"":108,""end"":111,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":59,""end"":94,""text"":""FIRST FOOD SERVI-051148 ABU DHABI A"",""labels"":[""LOCATION""]}]",24.0,"Transaction of AED 47.00 debited from your a/c ****0535 at FIRST FOOD SERVI-051148 ABU DHABI AE. Avl Bal is AED 46.50","2025-06-26T13:05:19.266020Z"
130,"1","2025-06-26T13:05:38.187652Z",124,"[{""start"":18,""end"":24,""text"":""100.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":98,""end"":101,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":54,""end"":62,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":102,""end"":108,""text"":""125.30"",""labels"":[""BALANCE""]},{""start"":29,""end"":37,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]}]",17.418,"Dear Customer AED 100.00 was credited to your account ****0535. Your available account balance is AED 125.30","2025-06-26T13:05:38.187678Z"
131,"1","2025-06-26T13:05:57.592526Z",125,"[{""start"":18,""end"":25,""text"":""1000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":30,""end"":38,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":59,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":106,""text"":""1160.66"",""labels"":[""BALANCE""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]}]",17.6,"Dear Customer AED 1000.00 was credited to your account *535. Your available account balance is AED 1160.66","2025-06-26T13:05:57.592546Z"
132,"1","2025-06-26T13:06:28.503182Z",126,"[{""start"":19,""end"":24,""text"":""23.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":56,""text"":""****0535 "",""labels"":[""ACCOUNT_NUMBER""]},{""start"":59,""end"":92,""text"":""STARBUCKS-ADNOC-D843 ABU DHABI AE"",""labels"":[""LOCATION""]},{""start"":105,""end"":108,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":109,""end"":115,""text"":""326.45"",""labels"":[""BALANCE""]}]",29.321,"Transaction of AED 23.00 debited from your a/c ****0535 at STARBUCKS-ADNOC-D843 ABU DHABI AE. Avl Bal is AED 326.45","2025-06-26T13:06:28.503198Z"
133,"1","2025-06-26T13:06:51.686157Z",127,"[{""start"":19,""end"":24,""text"":""67.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":55,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":107,""end"":113,""text"":""191.95"",""labels"":[""BALANCE""]},{""start"":103,""end"":106,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":59,""end"":90,""text"":""TALABAT MIDDLE EAST IN DUBAI AE"",""labels"":[""LOCATION""]}]",21.395,"Transaction of AED 67.00 debited from your a/c ****0535 at TALABAT MIDDLE EAST IN DUBAI AE. Avl Bal is AED 191.95","2025-06-26T13:06:51.686177Z"
134,"1","2025-06-26T13:07:09.297909Z",128,"[{""start"":18,""end"":26,""text"":""10000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":31,""end"":38,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":57,""end"":65,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":105,""end"":112,""text"":""1399.57"",""labels"":[""BALANCE""]},{""start"":101,""end"":104,""text"":""AED"",""labels"":[""CURRENCY""]}]",15.294,"Dear Customer AED 10000.00 was debited from your account ****0535. Your available account balance is AED 1399.57","2025-06-26T13:07:09.297934Z"
135,"1","2025-06-26T13:07:26.900854Z",129,"[{""start"":18,""end"":24,""text"":""650.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":99,""end"":102,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":103,""end"":110,""text"":""2418.22"",""labels"":[""BALANCE""]},{""start"":55,""end"":63,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]}]",16.389,"Dear Customer AED 650.00 was debited from your account ****0535. Your available account balance is AED 2418.22","2025-06-26T13:07:26.900879Z"
136,"1","2025-06-26T13:08:07.421715Z",130,"[{""start"":19,""end"":25,""text"":""175.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":26,""end"":33,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":48,""end"":57,""text"":""****0535 "",""labels"":[""ACCOUNT_NUMBER""]},{""start"":60,""end"":97,""text"":""Victoria Secret Online 96522242156 AE"",""labels"":[""LOCATION""]},{""start"":114,""end"":118,""text"":""4.36"",""labels"":[""BALANCE""]},{""start"":110,""end"":113,""text"":""AED"",""labels"":[""CURRENCY""]}]",37.234,"Transaction of AED 175.00 debited from your a/c ****0535 at Victoria Secret Online 96522242156 AE. Avl Bal is AED 4.36","2025-06-26T13:08:07.421739Z"
137,"1","2025-06-26T13:08:24.404040Z",131,"[{""start"":18,""end"":23,""text"":""25.47"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":94,""end"":97,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":97,""end"":98,""text"":"" "",""labels"":[""BALANCE""]},{""start"":54,""end"":58,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":28,""end"":35,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]}]",15.403,"Dear Customer AED 25.47 was debited from your account *535. Your available account balance is AED 0.00","2025-06-26T13:08:24.404061Z"
138,"1","2025-06-26T13:08:46.311477Z",132,"[{""start"":18,""end"":23,""text"":""25.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":28,""end"":36,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":53,""end"":57,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":97,""end"":103,""text"":""561.71"",""labels"":[""BALANCE""]},{""start"":93,""end"":96,""text"":""AED"",""labels"":[""CURRENCY""]}]",20.328,"Dear Customer AED 25.00 was credited to your account *535. Your available account balance is AED 561.71","2025-06-26T13:08:46.311502Z"
139,"1","2025-06-26T13:09:10.033747Z",133,"[{""start"":19,""end"":23,""text"":""8.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":24,""end"":31,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":46,""end"":54,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":110,""end"":116,""text"":""251.32"",""labels"":[""BALANCE""]},{""start"":58,""end"":93,""text"":""PARAKANDY ABDUL MAJEED ABU DHABI AE"",""labels"":[""LOCATION""]},{""start"":106,""end"":109,""text"":""AED"",""labels"":[""CURRENCY""]}]",22.39,"Transaction of AED 8.00 debited from your a/c ****0535 at PARAKANDY ABDUL MAJEED ABU DHABI AE. Avl Bal is AED 251.32","2025-06-26T13:09:10.033772Z"
140,"1","2025-06-26T13:09:36.410706Z",134,"[{""start"":19,""end"":24,""text"":""45.15"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":97,""end"":100,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":101,""end"":106,""text"":""92.55"",""labels"":[""BALANCE""]},{""start"":59,""end"":84,""text"":""BLACK BURGER ABU DHABI AE"",""labels"":[""LOCATION""]},{""start"":47,""end"":55,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]}]",24.674,"Transaction of AED 45.15 debited from your a/c ****0535 at BLACK BURGER ABU DHABI AE. Avl Bal is AED 92.55","2025-06-26T13:09:36.410733Z"
141,"1","2025-06-26T13:10:01.566434Z",135,"[{""start"":18,""end"":23,""text"":""50.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":93,""end"":96,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":97,""end"":104,""text"":""1165.51"",""labels"":[""BALANCE""]},{""start"":53,""end"":57,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":28,""end"":36,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]}]",23.359,"Dear Customer AED 50.00 was credited to your account *535. Your available account balance is AED 1165.51","2025-06-26T13:10:01.566459Z"
142,"1","2025-06-26T13:10:37.180662Z",136,"[{""start"":19,""end"":26,""text"":""1050.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":27,""end"":34,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":49,""end"":57,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":102,""end"":106,""text"":""0.19"",""labels"":[""BALANCE""]},{""start"":61,""end"":85,""text"":""FAM HOLDING LLC DUBAI AE"",""labels"":[""LOCATION""]},{""start"":98,""end"":101,""text"":""AED"",""labels"":[""CURRENCY""]}]",34.23,"Transaction of AED 1050.00 debited from your a/c ****0535 at FAM HOLDING LLC DUBAI AE. Avl Bal is AED 0.19","2025-06-26T13:10:37.180685Z"
143,"1","2025-06-26T13:11:04.749249Z",137,"[{""start"":19,""end"":25,""text"":""100.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":85,""end"":88,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":89,""end"":95,""text"":""724.43"",""labels"":[""BALANCE""]},{""start"":60,""end"":72,""text"":""DAMAN AUH AE"",""labels"":[""LOCATION""]},{""start"":48,""end"":56,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":26,""end"":33,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]}]",24.973,"Transaction of AED 100.00 debited from your a/c ****0535 at DAMAN AUH AE. Avl Bal is AED 724.43","2025-06-26T13:11:04.749273Z"
144,"1","2025-06-26T13:11:39.045282Z",138,"[{""start"":18,""end"":23,""text"":""71.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":28,""end"":35,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":54,""end"":58,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":98,""end"":103,""text"":""87.19"",""labels"":[""BALANCE""]},{""start"":94,""end"":97,""text"":""AED"",""labels"":[""CURRENCY""]}]",30.318,"Dear Customer AED 71.00 was debited from your account *535. Your available account balance is AED 87.19","2025-06-26T13:11:39.045305Z"
145,"1","2025-06-26T13:11:58.428395Z",139,"[{""start"":18,""end"":24,""text"":""500.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":59,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":105,""text"":""253.81"",""labels"":[""BALANCE""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]}]",17.117,"Dear Customer AED 500.00 was debited from your account *535. Your available account balance is AED 253.81","2025-06-26T13:11:58.428423Z"
146,"1","2025-06-26T13:12:16.929778Z",140,"[{""start"":18,""end"":25,""text"":""1500.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":30,""end"":38,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":59,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":106,""text"":""1500.65"",""labels"":[""BALANCE""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]}]",17.21,"Dear Customer AED 1500.00 was credited to your account *535. Your available account balance is AED 1500.65","2025-06-26T13:12:16.929802Z"
147,"1","2025-06-26T13:12:36.612233Z",141,"[{""start"":19,""end"":24,""text"":""28.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":105,""end"":108,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":109,""end"":115,""text"":""472.28"",""labels"":[""BALANCE""]},{""start"":59,""end"":91,""text"":""TEA JUNCTION EXPRESS ABU DHABI A"",""labels"":[""LOCATION""]},{""start"":47,""end"":55,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]}]",18.018,"Transaction of AED 28.00 debited from your a/c ****0535 at TEA JUNCTION EXPRESS ABU DHABI AE. Avl Bal is AED 472.28","2025-06-26T13:12:36.612260Z"
148,"1","2025-06-26T13:12:57.693607Z",142,"[{""start"":19,""end"":25,""text"":""356.31"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":91,""end"":94,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":95,""end"":100,""text"":""43.94"",""labels"":[""BALANCE""]},{""start"":60,""end"":78,""text"":""DU (EITC) DUBAI AE"",""labels"":[""LOCATION""]},{""start"":48,""end"":56,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":26,""end"":33,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]}]",18.688,"Transaction of AED 356.31 debited from your a/c ****0535 at DU (EITC) DUBAI AE. Avl Bal is AED 43.94","2025-06-26T13:12:57.693627Z"
149,"1","2025-06-26T13:13:16.260679Z",143,"[{""start"":18,""end"":24,""text"":""831.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":99,""end"":103,""text"":""0.54"",""labels"":[""BALANCE""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":59,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]}]",17.073,"Dear Customer AED 831.00 was debited from your account *535. Your available account balance is AED 0.54","2025-06-26T13:13:16.260703Z"
